0.842112, 0.345303, 0.882496
0.107563, 0.955936, 0.738187
0.894079, 0.869208, 0.643980
0.354442, 0.709451, 0.311562
0.853848, 0.723749, 0.655979
0.950480, 0.027087, 0.355747
0.252165, 0.624646, 0.646969
0.753790, 0.547431, 0.230781
0.235780, 0.392168, 0.113230
0.212608, 0.148836, 0.940770
0.455034, 0.685704, 0.989943
0.662751, 0.482913, 0.737570
0.981842, 0.833626, 0.077868
0.880731, 0.165194, 0.234301
0.721705, 0.856404, 0.870977
0.255935, 0.620173, 0.987265
0.513661, 0.921075, 0.742250
0.060035, 0.386374, 0.173429
0.722873, 0.282125, 0.804258
0.117660, 0.632062, 0.201281
0.638542, 0.501024, 0.200334
0.603144, 0.011364, 0.620194
0.208420, 0.308889, 0.680208
0.009526, 0.398759, 0.483552
0.430802, 0.721089, 0.446870
0.535418, 0.618671, 0.742151
0.242640, 0.937779, 0.852037
0.112401, 0.974725, 0.336632
0.692565, 0.601044, 0.285661
0.121345, 0.165492, 0.383020
0.070976, 0.230049, 0.816955
0.013923, 0.332465, 0.337493
0.033891, 0.144822, 0.864013
0.730321, 0.350652, 0.841027
0.447687, 0.113216, 0.506531
0.072942, 0.668573, 0.309073
0.089672, 0.932510, 0.418662
0.317337, 0.705395, 0.395336
0.653314, 0.476887, 0.740728
0.996452, 0.988216, 0.543299
0.962010, 0.616768, 0.280418
0.335067, 0.378680, 0.687619
0.423942, 0.229326, 0.033953
0.512400, 0.208640, 0.194851
0.641826, 0.077161, 0.240365
0.238594, 0.279921, 0.676118
0.601202, 0.111717, 0.668968
0.913372, 0.140416, 0.872095
0.922250, 0.158778, 0.029934
0.432454, 0.032131, 0.333693
0.492600, 0.536820, 0.775825
0.981499, 0.417084, 0.702640
0.168864, 0.938095, 0.910287
0.541950, 0.072242, 0.559183
0.706181, 0.532187, 0.068015
0.384019, 0.749511, 0.745676
0.258173, 0.319402, 0.203378
0.266621, 0.212894, 0.913007
0.591702, 0.025336, 0.896808
0.051818, 0.780670, 0.561730
0.035727, 0.469196, 0.027742
0.793504, 0.051291, 0.773293
0.382394, 0.209259, 0.387305
0.319825, 0.309760, 0.032698
0.779062, 0.143830, 0.526420
0.811298, 0.775741, 0.337912
0.687073, 0.571360, 0.616007
0.718524, 0.741438, 0.151012
0.378236, 0.357260, 0.492672
0.573761, 0.179313, 0.570662
0.131751, 0.357391, 0.079758
0.259945, 0.296666, 0.466495
0.267952, 0.071135, 0.510968
0.211650, 0.042551, 0.706439
0.693085, 0.774210, 0.089687
0.859319, 0.796023, 0.192953
0.560366, 0.668534, 0.536458
0.587238, 0.493505, 0.290575
0.602905, 0.111117, 0.201329
0.175214, 0.694554, 0.633777
0.336402, 0.895536, 0.235524
0.423935, 0.493355, 0.931640
0.633717, 0.179283, 0.363396
0.636323, 0.509103, 0.586800
0.656002, 0.721391, 0.403177
0.225731, 0.229704, 0.994857
0.099516, 0.032263, 0.132689
0.752131, 0.834755, 0.733389
0.543970, 0.178417, 0.359970
0.627198, 0.927162, 0.354856
0.024379, 0.837784, 0.061454
0.977609, 0.796437, 0.705218
0.998137, 0.696862, 0.411789
0.284484, 0.406101, 0.061887
0.643251, 0.022006, 0.216011
0.418616, 0.024865, 0.554391
0.950373, 0.747798, 0.230261
0.231215, 0.635552, 0.354663
0.704968, 0.402167, 0.731771
0.525099, 0.082964, 0.728595
0.088477, 0.748738, 0.379709
0.780467, 0.534945, 0.875900
0.947011, 0.961995, 0.349817
0.623237, 0.699548, 0.372633
0.518294, 0.172000, 0.178494
0.554910, 0.381984, 0.213200
0.604623, 0.206503, 0.013973
0.685559, 0.191432, 0.841217
0.410439, 0.624963, 0.638233
0.071988, 0.380203, 0.998272
0.903840, 0.658763, 0.834873
0.129644, 0.073362, 0.715087
0.034795, 0.344197, 0.373816
0.499459, 0.229802, 0.751602
0.168661, 0.030976, 0.048796
0.671392, 0.067022, 0.363539
0.938487, 0.062041, 0.120296
0.728844, 0.929155, 0.457526
0.446990, 0.915630, 0.014078
0.337911, 0.526054, 0.191120
0.469329, 0.564601, 0.829643
0.790309, 0.511905, 0.496254
0.428137, 0.499763, 0.796724
0.667967, 0.693450, 0.144779
0.386793, 0.464166, 0.251023
0.852253, 0.995877, 0.044768
0.886607, 0.806343, 0.499340
0.894515, 0.200822, 0.839949
0.936293, 0.756976, 0.422663
0.612315, 0.485044, 0.387588
0.942525, 0.311473, 0.183839
0.514180, 0.805992, 0.790035
0.490187, 0.628805, 0.621547
0.793768, 0.124601, 0.751275
0.078515, 0.474638, 0.028386
0.102675, 0.545982, 0.693491
0.680109, 0.706216, 0.029082
0.712235, 0.461726, 0.293138
0.095965, 0.751401, 0.242839
0.532989, 0.256921, 0.546166
0.860358, 0.530446, 0.676554
0.472389, 0.710898, 0.734947
0.030554, 0.033977, 0.244492
0.894757, 0.780537, 0.503813
0.750796, 0.453692, 0.133592
0.292776, 0.462679, 0.836580
0.477567, 0.184791, 0.667213
0.398627, 0.138818, 0.920630
0.210288, 0.424231, 0.896037
0.739115, 0.508669, 0.452358
0.801952, 0.391650, 0.942091
0.378472, 0.514096, 0.834429
0.287997, 0.237098, 0.516520
0.272439, 0.682859, 0.304460
0.326217, 0.480341, 0.446530
0.177215, 0.021219, 0.357526
0.989867, 0.781192, 0.201713
0.488121, 0.940915, 0.843103
0.801196, 0.071483, 0.571229
0.218585, 0.001626, 0.964631
0.581440, 0.611510, 0.874638
0.735351, 0.313964, 0.642348
0.270376, 0.563160, 0.500807
0.927498, 0.906085, 0.545037
0.725686, 0.816811, 0.568586
0.463813, 0.882231, 0.703177
0.837869, 0.359352, 0.043846
0.365857, 0.763489, 0.306100
0.325793, 0.638377, 0.481092
0.645332, 0.516421, 0.802124
0.843323, 0.546401, 0.481937
0.498413, 0.757534, 0.178501
0.607950, 0.624621, 0.072112
0.962951, 0.831031, 0.634099
0.533919, 0.345737, 0.134837
0.894926, 0.551258, 0.280995
0.737883, 0.279162, 0.239922
0.148392, 0.583817, 0.952112
0.504325, 0.140788, 0.160135
0.410223, 0.711343, 0.253330
0.117498, 0.176569, 0.851448
0.881082, 0.639428, 0.204496
0.949843, 0.689526, 0.020877
0.962861, 0.889751, 0.860755
0.454251, 0.380352, 0.740651
0.037892, 0.592745, 0.311798
0.146190, 0.291253, 0.063373
0.955919, 0.319647, 0.211994
0.735885, 0.701853, 0.719236
0.802481, 0.218783, 0.210873
0.531233, 0.177292, 0.749963
0.150101, 0.675777, 0.214818
0.377013, 0.886559, 0.168391
0.206581, 0.081025, 0.622829
0.319684, 0.239902, 0.287784
0.909621, 0.436336, 0.519286
0.031508, 0.205964, 0.398410
0.082835, 0.888853, 0.174280
0.731173, 0.402256, 0.684659
0.695496, 0.564050, 0.168490
0.885991, 0.168428, 0.174964
0.159726, 0.547287, 0.518030
0.655268, 0.464537, 0.646978
0.478690, 0.598608, 0.490091
0.664735, 0.141639, 0.616483
0.123885, 0.288532, 0.459598
0.913942, 0.137165, 0.211996
0.387169, 0.120737, 0.419168
0.085081, 0.602065, 0.066472
0.913565, 0.814858, 0.300145
0.212636, 0.191939, 0.578273
0.386274, 0.010134, 0.443879
0.105012, 0.493451, 0.537788
0.289233, 0.016144, 0.654174
0.395498, 0.225290, 0.263004
0.120925, 0.975121, 0.710155
0.000834, 0.786718, 0.912817
0.853285, 0.552948, 0.892028
0.738516, 0.435140, 0.473778
0.221007, 0.481329, 0.510135
0.102908, 0.787753, 0.264129
0.160549, 0.417255, 0.092496
0.726214, 0.063774, 0.434853
0.387916, 0.449838, 0.411261
0.901220, 0.037415, 0.434623
0.374759, 0.498089, 0.970001
0.063201, 0.753903, 0.354318
0.440569, 0.932174, 0.658945
0.210078, 0.789693, 0.384340
0.083392, 0.187981, 0.663657
0.571323, 0.003549, 0.758548
0.203287, 0.400157, 0.205430
0.152527, 0.039290, 0.773024
0.384246, 0.168796, 0.542094
0.116284, 0.187621, 0.054156
0.665844, 0.313074, 0.780965
0.890109, 0.899028, 0.803181
0.201852, 0.711749, 0.288310
0.794561, 0.240026, 0.405174
0.237516, 0.242776, 0.830607
0.282389, 0.800303, 0.497803
0.980294, 0.116427, 0.482894
0.292066, 0.059868, 0.334496
0.152382, 0.049211, 0.890985
0.013206, 0.506434, 0.330079
0.431252, 0.297491, 0.701834
0.600451, 0.018802, 0.873645
0.162177, 0.404604, 0.076047
0.166885, 0.289084, 0.459340
0.892036, 0.005199, 0.786711
0.145093, 0.603799, 0.593719
0.575883, 0.363863, 0.779304
0.777709, 0.822060, 0.758148
0.068114, 0.737235, 0.430436
0.840723, 0.230573, 0.452920
0.471831, 0.671989, 0.482317
0.509708, 0.394616, 0.339835
0.498128, 0.064344, 0.550793
0.646319, 0.607644, 0.092329
0.518432, 0.086165, 0.685142
0.351393, 0.938021, 0.413990
0.986604, 0.851058, 0.096900
0.840318, 0.719497, 0.001675
0.293779, 0.170870, 0.444173
0.031335, 0.094472, 0.009287
0.500523, 0.705357, 0.950292
0.480325, 0.529493, 0.860582
0.292191, 0.798771, 0.816305
0.775518, 0.136560, 0.408714
0.620698, 0.937375, 0.442706
0.348457, 0.879213, 0.338377
0.947380, 0.958320, 0.665563
0.036209, 0.968331, 0.041684
0.577313, 0.347318, 0.716716
0.114097, 0.780597, 0.706759
0.987279, 0.430887, 0.789320
0.924614, 0.705595, 0.070664
0.181261, 0.296537, 0.703246
0.470240, 0.360738, 0.784748
0.264664, 0.455937, 0.165951
0.275866, 0.443486, 0.996880
0.588859, 0.743251, 0.881578
0.617816, 0.126420, 0.994051
0.880550, 0.652150, 0.314257
0.564956, 0.773369, 0.290317
0.807269, 0.245690, 0.222829
0.684238, 0.966457, 0.655571
0.933959, 0.205578, 0.287195
0.275992, 0.409065, 0.323635
0.161413, 0.350483, 0.796957
0.468127, 0.404624, 0.104039
0.591989, 0.672820, 0.698467
0.804698, 0.923926, 0.757821
0.600401, 0.292883, 0.446234
0.301561, 0.054432, 0.737822
0.378236, 0.677873, 0.400193
0.545386, 0.085691, 0.989263
0.722477, 0.537989, 0.694701
0.814363, 0.009252, 0.754714
0.625448, 0.305742, 0.993439
0.478644, 0.605122, 0.323637
0.742204, 0.388384, 0.673488
0.971857, 0.027244, 0.052084
0.929917, 0.114012, 0.260514
0.334779, 0.287280, 0.191387
0.312085, 0.673673, 0.295975
0.938187, 0.840286, 0.591030
0.180444, 0.395571, 0.859011
0.260615, 0.590907, 0.962759
0.143058, 0.421172, 0.214621
0.091712, 0.729582, 0.439223
0.313836, 0.631261, 0.212233
0.863490, 0.461725, 0.757247
0.744254, 0.384562, 0.232894
0.887128, 0.667827, 0.715940
0.371722, 0.970703, 0.469140
0.546388, 0.009573, 0.072985
0.322164, 0.378579, 0.831094
0.220934, 0.828816, 0.765281
0.700093, 0.072683, 0.689199
0.181887, 0.147149, 0.086040
0.942811, 0.532887, 0.293935
0.512465, 0.110099, 0.079897
0.243322, 0.723395, 0.033458
0.400170, 0.699712, 0.087694
0.467765, 0.837043, 0.600638
0.862169, 0.502741, 0.787572
0.838507, 0.331525, 0.712932
0.087621, 0.730486, 0.739760
0.525814, 0.701007, 0.754867
0.391952, 0.674510, 0.896782
0.213856, 0.673541, 0.758830
0.107580, 0.905578, 0.633607
0.876822, 0.701953, 0.592198
0.209334, 0.008751, 0.974935
0.036400, 0.130750, 0.336397
0.763597, 0.645072, 0.038000
0.962790, 0.228155, 0.306908
0.367824, 0.560974, 0.504223
0.839718, 0.121572, 0.325135
0.128104, 0.573598, 0.714011
0.223365, 0.364537, 0.987732
0.720327, 0.958621, 0.825119
0.991409, 0.488169, 0.232846
0.055656, 0.393985, 0.262199
0.879004, 0.091974, 0.343829
0.680578, 0.176724, 0.336290
0.032942, 0.245947, 0.199484
0.489997, 0.761726, 0.647884
0.354741, 0.693782, 0.537554
0.619488, 0.373149, 0.472270
0.741075, 0.347659, 0.878964
0.557936, 0.035853, 0.324783
0.330983, 0.177804, 0.619726
0.928979, 0.561826, 0.926515
0.120435, 0.950704, 0.363100
0.920596, 0.923375, 0.745426
0.564967, 0.531342, 0.485958
0.685273, 0.840857, 0.627485
0.240895, 0.106917, 0.031540
0.923879, 0.019841, 0.008689
0.127514, 0.728700, 0.539175
0.336775, 0.174624, 0.109223
0.381291, 0.818542, 0.275071
0.255012, 0.077639, 0.950442
0.544419, 0.607396, 0.353841
0.928620, 0.354976, 0.145403
0.332581, 0.022237, 0.446861
0.070857, 0.506534, 0.132728
0.520319, 0.019138, 0.591493
0.056576, 0.736324, 0.837128
0.948922, 0.274905, 0.147205
0.916178, 0.127524, 0.930048
0.455067, 0.045452, 0.215030
0.017465, 0.652933, 0.759805
0.114237, 0.720763, 0.042071
0.196376, 0.561450, 0.248252
0.838660, 0.545391, 0.690823
0.491374, 0.083936, 0.283176
0.214702, 0.318526, 0.854193
0.509209, 0.837913, 0.342177
0.830479, 0.874031, 0.353048
0.552884, 0.132562, 0.781188
0.974163, 0.300697, 0.947708
0.773838, 0.857880, 0.722616
0.892050, 0.275524, 0.433754
0.864176, 0.230808, 0.144592
0.119872, 0.423913, 0.053312
0.823052, 0.234973, 0.261348
0.249816, 0.213227, 0.435028
0.552324, 0.669253, 0.799282
0.800019, 0.749926, 0.150617
0.945826, 0.775795, 0.314873
0.215324, 0.752007, 0.536212
0.516204, 0.083946, 0.317108
0.972389, 0.471237, 0.337878
0.782400, 0.438730, 0.993169
0.985022, 0.054095, 0.589500
0.745403, 0.908260, 0.683479
0.125063, 0.663541, 0.676498
0.982874, 0.033522, 0.599196
0.480269, 0.089879, 0.961317
0.664151, 0.517361, 0.357339
0.675475, 0.809093, 0.498670
0.142814, 0.190533, 0.758038
0.070454, 0.798853, 0.024760
0.537726, 0.856383, 0.424146
0.223175, 0.490710, 0.511265
0.725703, 0.238921, 0.841483
0.648041, 0.163459, 0.499952
0.596939, 0.750650, 0.401273
0.504559, 0.805609, 0.217540
0.972059, 0.587115, 0.974519
0.494136, 0.979838, 0.074555
0.748217, 0.847255, 0.607786
0.414394, 0.791379, 0.710463
0.178882, 0.996765, 0.184616
0.686581, 0.524566, 0.815736
0.542477, 0.232032, 0.456847
0.819332, 0.493355, 0.767442
0.210585, 0.782986, 0.122853
0.459893, 0.825223, 0.807784
0.475401, 0.204434, 0.569020
0.092688, 0.233272, 0.395957
0.673885, 0.459064, 0.247843
0.927255, 0.845203, 0.216136
0.684851, 0.475059, 0.238570
0.347655, 0.163545, 0.543080
0.854152, 0.672857, 0.419081
0.919556, 0.589427, 0.588951
0.698135, 0.176536, 0.512349
0.237663, 0.309646, 0.589096
0.269515, 0.455034, 0.495758
0.384931, 0.927699, 0.661442
0.062447, 0.548220, 0.962181
0.928013, 0.014976, 0.496400
0.551547, 0.815833, 0.780241
0.824463, 0.816212, 0.226079
0.466240, 0.968614, 0.146688
0.421948, 0.008294, 0.079593
0.307664, 0.587434, 0.982334
0.615720, 0.575250, 0.773300
0.327464, 0.166658, 0.767283
0.847248, 0.213191, 0.801157
0.660377, 0.113080, 0.811108
0.795490, 0.952427, 0.592806
0.786498, 0.944017, 0.625606
0.575958, 0.912231, 0.779328
0.292373, 0.931995, 0.325488
0.936587, 0.865850, 0.854545
0.597274, 0.585213, 0.685948
0.160288, 0.965327, 0.320759
0.053889, 0.000692, 0.792956
0.160804, 0.980362, 0.861382
0.559509, 0.320928, 0.836276
0.021762, 0.462567, 0.260288
0.510167, 0.226657, 0.017652
0.081066, 0.622574, 0.182046
0.878123, 0.742023, 0.325240
0.628587, 0.466116, 0.703610
0.221810, 0.169475, 0.904796
0.560588, 0.986692, 0.733284
0.172839, 0.937821, 0.330077
0.537782, 0.364008, 0.425872
0.059630, 0.687324, 0.427799
0.615283, 0.123166, 0.084273
0.791613, 0.351883, 0.681647
0.164000, 0.820511, 0.180184
0.458152, 0.073361, 0.157565
0.567924, 0.835974, 0.304173
0.605966, 0.912038, 0.437834
0.466021, 0.363472, 0.514781
0.208186, 0.836875, 0.100415
0.688517, 0.341934, 0.565320
0.584462, 0.898598, 0.755369
0.914806, 0.298402, 0.386030
0.178961, 0.738186, 0.771742
0.025082, 0.366660, 0.449905
0.152461, 0.265716, 0.362652
0.123557, 0.882277, 0.886704
0.244063, 0.984128, 0.206872
0.942513, 0.266885, 0.487085
0.651983, 0.725537, 0.882441
0.380603, 0.526899, 0.784942
0.662988, 0.632529, 0.978848
0.044411, 0.777608, 0.870319
0.114890, 0.843279, 0.293325
0.030023, 0.232376, 0.289015
0.241402, 0.239494, 0.254672
0.653764, 0.085096, 0.571344
0.055780, 0.673618, 0.952668
0.192789, 0.475636, 0.516501
0.758228, 0.612353, 0.477304
0.873070, 0.123049, 0.177520
0.077909, 0.094710, 0.831280
0.712770, 0.397108, 0.553720
0.406482, 0.204028, 0.410039
0.432985, 0.279271, 0.733425
0.766097, 0.965925, 0.931321
0.447351, 0.340581, 0.742217
0.347320, 0.201148, 0.023119
0.070797, 0.083984, 0.665376
0.615005, 0.548830, 0.274024
0.101459, 0.606929, 0.923851
0.923030, 0.718599, 0.039315
0.055996, 0.928465, 0.509205
0.609325, 0.288199, 0.352579
0.726685, 0.681810, 0.814486
0.614763, 0.717310, 0.885870
0.699961, 0.433971, 0.646942
0.534362, 0.050796, 0.548074
0.773782, 0.190595, 0.458536
0.464580, 0.309902, 0.324647
0.250231, 0.755941, 0.587148
0.151099, 0.264402, 0.702683
0.197149, 0.420717, 0.842577
0.408913, 0.010461, 0.150446
0.477083, 0.867292, 0.496544
0.019324, 0.088041, 0.834319
0.564041, 0.432269, 0.215963
0.791862, 0.220020, 0.059405
0.511091, 0.717121, 0.707105
0.995485, 0.776581, 0.860761
0.419089, 0.552129, 0.479876
0.241748, 0.818442, 0.095029
0.085079, 0.107440, 0.783225
0.268917, 0.778865, 0.178810
0.296295, 0.415011, 0.163452
0.103173, 0.156273, 0.978839
0.272369, 0.170610, 0.437589
0.230705, 0.828252, 0.015310
0.756049, 0.676797, 0.006598
0.719345, 0.006686, 0.125773
0.095417, 0.463914, 0.132282
0.493893, 0.347918, 0.631918
0.653802, 0.081133, 0.013866
0.055717, 0.148049, 0.231399
0.004952, 0.925260, 0.593256
0.001880, 0.900521, 0.724282
0.519870, 0.709723, 0.032191
0.446064, 0.201696, 0.998653
0.199420, 0.255293, 0.701612
0.373789, 0.162763, 0.708847
0.446471, 0.989874, 0.437562
0.625860, 0.147362, 0.846232
0.068029, 0.706234, 0.304292
0.441252, 0.000160, 0.036764
0.238421, 0.369807, 0.391646
0.695387, 0.580351, 0.308956
0.697931, 0.766540, 0.409578
0.330437, 0.655765, 0.214467
0.788041, 0.502875, 0.349118
0.226298, 0.259826, 0.302284
0.387017, 0.833048, 0.999445
0.436364, 0.848853, 0.844207
0.682659, 0.306265, 0.059940
0.390384, 0.826746, 0.478879
0.448563, 0.658520, 0.301128
0.223417, 0.705511, 0.725435
0.944709, 0.377917, 0.218038
0.748078, 0.742797, 0.554506
0.282429, 0.152563, 0.814401
0.966653, 0.912847, 0.879176
0.539758, 0.967302, 0.158816
0.186794, 0.518296, 0.723703
0.719735, 0.997700, 0.688871
0.322918, 0.301978, 0.272570
0.866928, 0.001389, 0.602670
0.445459, 0.157369, 0.122617
0.023905, 0.519874, 0.187245
0.988938, 0.222197, 0.029594
0.868996, 0.566498, 0.380137
0.701656, 0.452820, 0.727010
0.650743, 0.323989, 0.955836
0.665467, 0.569681, 0.016451
0.666081, 0.739964, 0.356548
0.831574, 0.310971, 0.097897
0.933609, 0.370101, 0.652699
0.102259, 0.178859, 0.886447
0.727157, 0.752383, 0.400021
0.180495, 0.678321, 0.005419
0.267058, 0.424700, 0.156634
0.148001, 0.472999, 0.959216
0.547769, 0.141938, 0.206371
0.002868, 0.877265, 0.173476
0.113235, 0.174011, 0.096886
0.472556, 0.802822, 0.692905
0.600128, 0.836664, 0.107973
0.146002, 0.237182, 0.193303
0.250078, 0.732590, 0.803742
0.965753, 0.777924, 0.985517
0.963417, 0.968714, 0.650851
0.060272, 0.830068, 0.053597
0.118820, 0.820472, 0.984309
0.747625, 0.115511, 0.112859
0.527443, 0.686580, 0.725246
0.821195, 0.886497, 0.727956
0.910561, 0.515962, 0.475616
0.249417, 0.094424, 0.775612
0.991920, 0.286892, 0.379635
0.545089, 0.078022, 0.847309
0.157592, 0.218686, 0.318786
0.942854, 0.609676, 0.486808
0.056467, 0.636843, 0.136640
0.370021, 0.306261, 0.665682
0.064947, 0.278779, 0.133370
0.007057, 0.073662, 0.383549
0.213054, 0.101432, 0.661532
0.057558, 0.936730, 0.302063
0.631073, 0.663186, 0.350048
0.528182, 0.004988, 0.493088
0.412955, 0.026647, 0.009953
0.248375, 0.557126, 0.609273
0.763792, 0.038775, 0.282730
0.726243, 0.084272, 0.523428
0.584363, 0.260370, 0.401257
0.476062, 0.325068, 0.982693
0.098651, 0.754552, 0.287727
0.196769, 0.738559, 0.382400
0.524701, 0.217198, 0.527321
0.208496, 0.799452, 0.977344
0.071534, 0.401526, 0.367977
0.241858, 0.941927, 0.856692
0.083240, 0.611540, 0.813907
0.444960, 0.822398, 0.751225
0.985842, 0.918823, 0.534439
0.045823, 0.889604, 0.203617
0.784988, 0.195255, 0.802642
0.749712, 0.535369, 0.095998
0.346806, 0.598444, 0.034608
0.725080, 0.516402, 0.823434
0.125935, 0.641786, 0.916397
0.048991, 0.973412, 0.153006
0.611460, 0.818573, 0.199701
0.150079, 0.487465, 0.688824
0.692568, 0.118123, 0.309326
0.058510, 0.885562, 0.843280
0.722521, 0.906674, 0.147432
0.898967, 0.290362, 0.810671
0.025187, 0.079121, 0.285070
0.842244, 0.477294, 0.564609
0.357920, 0.198613, 0.906379
0.758381, 0.402216, 0.715572
0.754889, 0.405597, 0.892570
0.730889, 0.662516, 0.826901
0.734937, 0.118853, 0.700807
0.836146, 0.194092, 0.700562
0.998216, 0.188307, 0.778701
0.649639, 0.147961, 0.208991
0.058876, 0.959305, 0.151404
0.593837, 0.267067, 0.514305
0.291277, 0.234300, 0.190390
0.819969, 0.251912, 0.325695
0.300937, 0.980704, 0.007756
0.944064, 0.290379, 0.091548
0.486789, 0.740328, 0.176109
0.808908, 0.782065, 0.393360
0.928437, 0.500427, 0.732463
0.988026, 0.131790, 0.038945
0.022812, 0.539899, 0.537625
0.001826, 0.563924, 0.475270
0.492726, 0.764434, 0.804670
0.993262, 0.133777, 0.735360
0.801071, 0.886214, 0.927602
0.771029, 0.321493, 0.575239
0.606158, 0.628594, 0.002387
0.829717, 0.796372, 0.168579
0.585591, 0.882662, 0.677127
